,OrderedAtDate ,Product,CategoryGroup,Category,Quantity,Unit Price,shippingStatus,DeliveryDate,CustomerType,OrderChannel,Sales
576,2020-12-12 10:45:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/14/20 18:05,General Trade,Whatsapp,10650.0
577,2020-12-12 10:45:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/14/20 18:05,General Trade,Whatsapp,1.0
578,2020-12-12 10:45:00,MistaChoco 15g,Breakfast & Snacks,Spreads,2.0,1500.0,delivered,12/14/20 18:05,General Trade,Whatsapp,3000.0
579,2020-12-12 10:00:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,9150.0,delivered,12/14/20 19:06,General Trade,Whatsapp,18300.0
580,2020-12-12 10:00:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/14/20 19:06,General Trade,Whatsapp,10650.0
581,2020-12-12 10:00:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,5.0,2080.0,delivered,12/14/20 19:06,General Trade,Whatsapp,10400.0
582,2020-12-12 10:00:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/14/20 19:06,General Trade,Whatsapp,1.0
583,2020-12-12 10:00:00,MistaChoco 15g,Breakfast & Snacks,Spreads,5.0,1500.0,delivered,12/14/20 19:06,General Trade,Whatsapp,7500.0
584,2020-12-13 16:52:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,10.0,2000.0,delivered,12/14/20 22:21,General Trade,Whatsapp,20000.0
585,2020-12-13 16:52:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,20.0,700.0,delivered,12/14/20 22:21,General Trade,Whatsapp,14000.0
586,2020-12-13 17:16:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,10.0,9150.0,delivered,12/14/20 22:21,General Trade,Whatsapp,91500.0
587,2020-12-12 10:58:00,Peak Milk,Breakfast & Snacks,Milk,2.0,12400.0,delivered,12/15/20 5:40,Wholesale,Web App,24800.0
588,2020-12-12 10:58:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,20.0,2080.0,delivered,12/15/20 5:40,Wholesale,Web App,41600.0
589,2020-12-12 11:01:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,50.0,2080.0,delivered,12/15/20 5:40,Wholesale,Web App,104000.0
590,2020-12-12 14:36:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,5.0,3180.0,delivered,12/15/20 5:40,Wholesale,Web App,15900.0
591,2020-12-12 14:36:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,10.0,2080.0,delivered,12/15/20 5:40,Wholesale,Web App,20800.0
592,2020-12-14 16:04:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/15/20 9:02,General Trade,Whatsapp,9050.0
593,2020-12-14 07:17:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/15/20 11:35,General Trade,Whatsapp,10650.0
594,2020-12-14 07:17:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7050.0,delivered,12/15/20 11:35,General Trade,Whatsapp,7050.0
595,2020-12-14 07:17:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,1.0,2780.0,delivered,12/15/20 11:35,General Trade,Whatsapp,2780.0
596,2020-12-14 07:17:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/15/20 11:35,General Trade,Whatsapp,6750.0
597,2020-12-14 07:17:00,Infinity  Cornflakes,Breakfast & Snacks,Cereal,1.0,1550.0,delivered,12/15/20 11:35,General Trade,Whatsapp,1550.0
598,2020-12-11 18:26:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9150.0,delivered,12/15/20 12:26,General Trade,USSD,9150.0
599,2020-12-11 18:26:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/15/20 12:26,General Trade,USSD,6750.0
600,2020-12-14 15:08:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/15/20 13:20,General Trade,Whatsapp,7450.0
601,2020-12-14 15:08:00,Dangote Sugar,Breakfast & Snacks,Sugar,1.0,4200.0,delivered,12/15/20 13:20,General Trade,Whatsapp,4200.0
602,2020-12-14 16:27:00,Loya Milk,Breakfast & Snacks,Milk,1.0,11000.0,delivered,12/15/20 13:20,General Trade,Whatsapp,11000.0
603,2020-12-14 16:39:00,Peak Milk,Breakfast & Snacks,Milk,1.0,12400.0,delivered,12/15/20 13:47,General Trade,Whatsapp,12400.0
604,2020-12-14 16:39:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/15/20 13:47,General Trade,Whatsapp,6750.0
605,2020-12-14 08:42:00,Dano Cool Cow,Breakfast & Snacks,Milk,4.0,6750.0,delivered,12/15/20 13:47,General Trade,Mobile App,27000.0
606,2020-12-14 08:42:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7050.0,delivered,12/15/20 13:47,General Trade,Mobile App,14100.0
607,2020-12-14 08:42:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,13600.0,delivered,12/15/20 13:47,General Trade,Mobile App,27200.0
608,2020-12-14 08:42:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,9150.0,delivered,12/15/20 13:47,General Trade,Mobile App,18300.0
609,2020-12-14 08:42:00,Peak Milk,Breakfast & Snacks,Milk,4.0,10650.0,delivered,12/15/20 13:47,General Trade,Mobile App,42600.0
610,2020-12-14 08:51:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,2.0,2780.0,delivered,12/15/20 13:47,General Trade,Mobile App,5560.0
611,2020-12-14 08:51:00,Peak Milk,Breakfast & Snacks,Milk,1.0,12400.0,delivered,12/15/20 13:47,General Trade,Mobile App,12400.0
612,2020-12-14 08:51:00,Peak Milk,Breakfast & Snacks,Milk,1.0,1860.0,delivered,12/15/20 13:47,General Trade,Mobile App,1860.0
613,2020-12-14 15:41:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/15/20 14:24,General Trade,Mobile App,53250.0
614,2020-12-14 00:20:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/15/20 14:42,Modern Trade,Mobile App,7450.0
615,2020-12-14 00:20:00,Bama Mayonnaise,Breakfast & Snacks,Spreads,1.0,14900.0,delivered,12/15/20 14:42,Modern Trade,Mobile App,14900.0
616,2020-12-14 15:01:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/15/20 14:42,Modern Trade,Whatsapp,1500.0
617,2020-12-14 15:01:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/15/20 14:42,Modern Trade,Whatsapp,1.0
618,2020-12-14 16:42:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,3.0,2000.0,delivered,12/15/20 14:55,General Trade,Whatsapp,6000.0
619,2020-12-14 15:10:00,Dano Cool Cow,Breakfast & Snacks,Milk,4.0,6750.0,delivered,12/15/20 15:03,General Trade,Whatsapp,27000.0
620,2020-12-14 15:10:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,4.0,2780.0,delivered,12/15/20 15:03,General Trade,Whatsapp,11120.0
621,2020-12-14 15:10:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,7800.0,delivered,12/15/20 15:03,General Trade,Whatsapp,7800.0
622,2020-12-14 15:45:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7050.0,delivered,12/15/20 15:49,General Trade,Mobile App,35250.0
623,2020-12-14 14:29:00,Peak Milk,Breakfast & Snacks,Milk,1.0,1860.0,delivered,12/15/20 16:51,General Trade,Whatsapp,1860.0
624,2020-12-14 14:29:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,1.0,6100.0,delivered,12/15/20 16:51,General Trade,Whatsapp,6100.0
625,2020-12-14 14:29:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,1.0,2000.0,delivered,12/15/20 16:51,General Trade,Whatsapp,2000.0
626,2020-12-14 14:29:00,Infinity  Cornflakes,Breakfast & Snacks,Cereal,2.0,1550.0,delivered,12/15/20 16:51,General Trade,Whatsapp,3100.0
627,2020-12-14 07:16:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,9150.0,delivered,12/15/20 17:15,General Trade,Whatsapp,27450.0
628,2020-12-14 07:16:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/15/20 17:15,General Trade,Whatsapp,6750.0
629,2020-12-14 07:16:00,Dangote Sugar,Breakfast & Snacks,Sugar,1.0,4200.0,delivered,12/15/20 17:15,General Trade,Whatsapp,4200.0
630,2020-12-12 09:38:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/15/20 17:18,General Trade,Whatsapp,6750.0
631,2020-12-14 16:53:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/15/20 17:21,General Trade,Whatsapp,1.0
632,2020-12-14 16:53:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/15/20 17:21,General Trade,Whatsapp,1500.0
633,2020-12-14 16:09:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/15/20 18:27,General Trade,Whatsapp,1500.0
634,2020-12-14 16:09:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/15/20 18:27,General Trade,Whatsapp,1.0
635,2020-12-14 15:14:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/15/20 18:33,General Trade,Whatsapp,1500.0
636,2020-12-14 15:14:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/15/20 18:33,General Trade,Whatsapp,1.0
637,2020-12-12 18:49:00,Dano Cool Cow,Breakfast & Snacks,Milk,5.0,6750.0,delivered,12/15/20 18:44,Wholesale,Mobile App,33750.0
638,2020-12-12 13:18:00,Three Crowns Milk,Breakfast & Snacks,Milk,10.0,3750.0,delivered,12/15/20 18:44,Wholesale,Whatsapp,37500.0
639,2020-12-14 15:29:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/15/20 22:29,General Trade,Mobile App,6750.0
640,2020-12-14 15:29:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,1.0,2000.0,delivered,12/15/20 22:29,General Trade,Mobile App,2000.0
641,2020-12-14 15:29:00,Blue Band Spread,Breakfast & Snacks,Butter,1.0,10500.0,delivered,12/15/20 22:29,General Trade,Mobile App,10500.0
642,2020-12-15 12:02:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7450.0,delivered,12/16/20 9:35,General Trade,Whatsapp,14900.0
643,2020-12-15 12:02:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7050.0,delivered,12/16/20 9:35,General Trade,Whatsapp,7050.0
644,2020-12-15 12:02:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/16/20 9:35,General Trade,Whatsapp,8500.0
645,2020-12-15 11:00:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,1.0,2780.0,delivered,12/16/20 13:08,Wholesale,Whatsapp,2780.0
646,2020-12-15 15:57:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7050.0,delivered,12/16/20 13:15,General Trade,Mobile App,35250.0
647,2020-12-15 08:40:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,10.0,9150.0,delivered,12/16/20 13:53,General Trade,Whatsapp,91500.0
648,2020-12-15 08:40:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,10050.0,delivered,12/16/20 13:53,General Trade,Whatsapp,20100.0
649,2020-12-15 09:27:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7050.0,delivered,12/16/20 13:53,General Trade,Whatsapp,35250.0
650,2020-12-15 15:10:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/16/20 14:53,General Trade,Whatsapp,7450.0
651,2020-12-15 15:10:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/16/20 14:53,General Trade,Whatsapp,7450.0
652,2020-12-15 15:10:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7050.0,delivered,12/16/20 14:53,General Trade,Whatsapp,7050.0
653,2020-12-15 15:10:00,Peak Milk,Breakfast & Snacks,Milk,1.0,4550.0,delivered,12/16/20 14:53,General Trade,Whatsapp,4550.0
654,2020-12-15 15:10:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,6750.0,delivered,12/16/20 14:53,General Trade,Whatsapp,13500.0
655,2020-12-15 09:25:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/16/20 15:59,General Trade,Whatsapp,1500.0
656,2020-12-15 09:25:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/16/20 15:59,General Trade,Whatsapp,1.0
657,2020-12-12 16:29:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/16/20 16:27,General Trade,Whatsapp,53250.0
658,2020-12-12 16:29:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,20.0,2000.0,delivered,12/16/20 16:27,General Trade,Whatsapp,40000.0
659,2020-12-15 07:26:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7450.0,delivered,12/16/20 18:17,General Trade,Mobile App,37250.0
660,2020-12-15 14:35:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,3.0,2080.0,delivered,12/16/20 18:17,General Trade,Mobile App,6240.0
661,2020-12-15 15:42:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/16/20 20:09,General Trade,Whatsapp,1500.0
662,2020-12-15 15:42:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/16/20 20:09,General Trade,Whatsapp,1.0
663,2020-12-14 16:10:00,Peak Milk,Breakfast & Snacks,Milk,8.0,3750.0,delivered,12/16/20 20:58,Wholesale,Web App,30000.0
664,2020-12-15 09:21:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/16/20 21:31,Wholesale,Whatsapp,9050.0
665,2020-12-15 17:28:00,Dano Cool Cow,Breakfast & Snacks,Milk,3.0,6750.0,delivered,12/16/20 21:31,Wholesale,Whatsapp,20250.0
666,2020-12-15 17:28:00,Dano Full Cream,Breakfast & Snacks,Milk,1.0,23680.0,delivered,12/16/20 21:31,Wholesale,Whatsapp,23680.0
667,2020-12-16 09:44:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7050.0,delivered,12/17/20 7:41,General Trade,Whatsapp,7050.0
668,2020-12-16 09:44:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/17/20 7:41,General Trade,Whatsapp,7450.0
669,2020-12-16 09:44:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/17/20 7:41,General Trade,Whatsapp,3750.0
670,2020-12-16 08:54:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/17/20 9:04,Wholesale,Whatsapp,1.0
671,2020-12-16 08:54:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/17/20 9:04,Wholesale,Whatsapp,1500.0
672,2020-12-16 12:33:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,2.0,2780.0,delivered,12/17/20 12:07,General Trade,Mobile App,5560.0
673,2020-12-16 12:33:00,Loya Milk,Breakfast & Snacks,Milk,1.0,11000.0,delivered,12/17/20 12:07,General Trade,Mobile App,11000.0
674,2020-12-16 12:33:00,Dano Full Cream,Breakfast & Snacks,Milk,0.5,23680.0,delivered,12/17/20 12:07,General Trade,Mobile App,11840.0
675,2020-12-15 22:43:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7050.0,delivered,12/17/20 12:10,Wholesale,Mobile App,35250.0
676,2020-12-15 22:49:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7450.0,delivered,12/17/20 12:10,Wholesale,Mobile App,37250.0
677,2020-12-16 12:14:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,10.0,7050.0,delivered,12/17/20 12:47,General Trade,Mobile App,70500.0
678,2020-12-16 14:06:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/17/20 12:47,General Trade,Mobile App,53250.0
679,2020-12-16 14:23:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,2.0,2780.0,delivered,12/17/20 13:37,General Trade,Whatsapp,5560.0
680,2020-12-16 17:44:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,4.0,10050.0,delivered,12/17/20 13:40,General Trade,Whatsapp,40200.0
681,2020-12-16 17:25:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/17/20 13:56,Wholesale,Whatsapp,7450.0
682,2020-12-16 14:51:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,10.0,7050.0,delivered,12/17/20 14:14,General Trade,Whatsapp,70500.0
683,2020-12-16 08:46:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,11200.0,delivered,12/17/20 14:20,General Trade,Mobile App,33600.0
684,2020-12-16 16:23:00,Blue Band Spread,Breakfast & Snacks,Butter,1.0,7500.0,delivered,12/17/20 14:56,General Trade,Whatsapp,7500.0
685,2020-12-16 16:23:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,7800.0,delivered,12/17/20 14:56,General Trade,Whatsapp,7800.0
686,2020-12-16 16:23:00,Dangote Sugar,Breakfast & Snacks,Sugar,1.0,4200.0,delivered,12/17/20 14:56,General Trade,Whatsapp,4200.0
687,2020-12-16 16:23:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,6750.0,delivered,12/17/20 14:56,General Trade,Whatsapp,13500.0
688,2020-12-16 16:23:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/17/20 14:56,General Trade,Whatsapp,8500.0
689,2020-12-16 16:23:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,3.0,2780.0,delivered,12/17/20 14:56,General Trade,Whatsapp,8340.0
690,2020-12-16 16:23:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/17/20 14:56,General Trade,Whatsapp,7450.0
691,2020-12-16 16:23:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,3.0,7050.0,delivered,12/17/20 14:56,General Trade,Whatsapp,21150.0
692,2020-12-16 16:23:00,Nibit Cookies,Breakfast & Snacks,Confectionary,1.0,3000.0,delivered,12/17/20 14:56,General Trade,Whatsapp,3000.0
693,2020-12-16 16:23:00,Peak Milk,Breakfast & Snacks,Milk,2.0,10650.0,delivered,12/17/20 14:56,General Trade,Whatsapp,21300.0
694,2020-12-16 16:23:00,Peak Milk,Breakfast & Snacks,Milk,1.0,4550.0,delivered,12/17/20 14:56,General Trade,Whatsapp,4550.0
695,2020-12-16 16:23:00,Three Crowns Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/17/20 14:56,General Trade,Whatsapp,7500.0
696,2020-12-16 09:57:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/17/20 15:07,General Trade,Whatsapp,6750.0
697,2020-12-16 11:00:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7050.0,delivered,12/17/20 15:17,General Trade,Whatsapp,14100.0
698,2020-12-16 11:00:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/17/20 15:17,General Trade,Whatsapp,8500.0
699,2020-12-16 11:00:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,7800.0,delivered,12/17/20 15:17,General Trade,Whatsapp,7800.0
700,2020-12-16 11:00:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/17/20 15:17,General Trade,Whatsapp,10650.0
701,2020-12-16 10:34:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,11150.0,delivered,12/17/20 17:18,General Trade,Whatsapp,11150.0
702,2020-12-16 10:34:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,5.0,9050.0,delivered,12/17/20 17:18,General Trade,Whatsapp,45250.0
703,2020-12-16 10:34:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,10050.0,delivered,12/17/20 17:18,General Trade,Whatsapp,20100.0
704,2020-12-16 15:30:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,3.0,7050.0,delivered,12/17/20 17:26,General Trade,Whatsapp,21150.0
705,2020-12-16 15:30:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,2.0,2000.0,delivered,12/17/20 17:26,General Trade,Whatsapp,4000.0
706,2020-12-16 15:30:00,Checkers Custard,Breakfast & Snacks,Cereal,2.0,5100.0,delivered,12/17/20 17:26,General Trade,Whatsapp,10200.0
707,2020-12-14 09:30:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7050.0,delivered,12/17/20 18:38,General Trade,Whatsapp,7050.0
708,2020-12-14 09:30:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/17/20 18:38,General Trade,Whatsapp,11200.0
709,2020-12-14 09:30:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/17/20 18:38,General Trade,Whatsapp,3750.0
710,2020-12-15 09:33:00,Peak Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/17/20 18:38,General Trade,Whatsapp,7500.0
711,2020-12-15 09:33:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/17/20 18:38,General Trade,Whatsapp,10650.0
712,2020-12-15 09:33:00,Infinity  Cornflakes,Breakfast & Snacks,Cereal,2.0,1550.0,delivered,12/17/20 18:38,General Trade,Whatsapp,3100.0
713,2020-12-15 09:33:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,2.0,2000.0,delivered,12/17/20 18:38,General Trade,Whatsapp,4000.0
714,2020-12-16 17:36:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9350.0,delivered,12/17/20 19:40,General Trade,Mobile App,9350.0
715,2020-12-16 17:36:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,10050.0,delivered,12/17/20 19:40,General Trade,Mobile App,10050.0
716,2020-12-16 17:36:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/17/20 19:40,General Trade,Mobile App,11200.0
717,2020-12-17 16:09:00,Peak Milk,Breakfast & Snacks,Milk,4.0,1860.0,delivered,12/18/20 8:34,Modern Trade,Whatsapp,7440.0
718,2020-12-17 16:23:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,10050.0,delivered,12/18/20 9:27,General Trade,Mobile App,10050.0
719,2020-12-17 16:23:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/18/20 9:27,General Trade,Mobile App,10650.0
720,2020-12-17 16:23:00,Peak Milk,Breakfast & Snacks,Milk,1.0,4550.0,delivered,12/18/20 9:27,General Trade,Mobile App,4550.0
721,2020-12-17 09:04:00,Nibit Cookies,Breakfast & Snacks,Confectionary,1.0,3000.0,delivered,12/18/20 10:03,General Trade,Whatsapp,3000.0
722,2020-12-17 09:04:00,Nibit Cookies,Breakfast & Snacks,Confectionary,2.0,3000.0,delivered,12/18/20 10:03,General Trade,Whatsapp,6000.0
723,2020-12-17 08:12:00,Mac Wafers,Breakfast & Snacks,Biscuits,3.0,3680.0,delivered,12/18/20 11:28,General Trade,Mobile App,11040.0
724,2020-12-17 08:12:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7050.0,delivered,12/18/20 11:28,General Trade,Mobile App,14100.0
725,2020-12-17 08:12:00,Nibit Cookies,Breakfast & Snacks,Confectionary,2.0,3000.0,delivered,12/18/20 11:28,General Trade,Mobile App,6000.0
726,2020-12-17 16:26:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/18/20 11:36,General Trade,Whatsapp,1500.0
727,2020-12-17 16:26:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/18/20 11:36,General Trade,Whatsapp,1.0
728,2020-12-17 17:38:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/18/20 12:09,General Trade,Whatsapp,1.0
729,2020-12-17 17:38:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/18/20 12:09,General Trade,Whatsapp,1500.0
730,2020-12-17 17:34:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7050.0,delivered,12/18/20 12:16,General Trade,Mobile App,14100.0
731,2020-12-17 17:34:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/18/20 12:16,General Trade,Mobile App,7450.0
732,2020-12-17 17:34:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,9200.0,delivered,12/18/20 12:16,General Trade,Mobile App,18400.0
733,2020-12-17 14:42:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/18/20 12:19,General Trade,Whatsapp,11200.0
734,2020-12-17 14:42:00,Peak Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/18/20 12:19,General Trade,Whatsapp,3750.0
735,2020-12-17 11:26:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,1.0,2780.0,delivered,12/18/20 12:40,Modern Trade,Whatsapp,2780.0
736,2020-12-17 09:21:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,4.0,7450.0,delivered,12/18/20 12:41,Wholesale,Whatsapp,29800.0
737,2020-12-17 09:21:00,Peak Milk,Breakfast & Snacks,Milk,2.0,14700.0,delivered,12/18/20 12:41,Wholesale,Whatsapp,29400.0
738,2020-12-17 09:21:00,Three Crowns Milk,Breakfast & Snacks,Milk,6.0,3750.0,delivered,12/18/20 12:41,Wholesale,Whatsapp,22500.0
739,2020-12-17 16:24:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1500.0,delivered,12/18/20 12:55,Modern Trade,Whatsapp,1500.0
740,2020-12-17 16:24:00,MistaChoco 15g,Breakfast & Snacks,Spreads,1.0,1.0,delivered,12/18/20 12:55,Modern Trade,Whatsapp,1.0
741,2020-12-17 13:27:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,2.0,9050.0,delivered,12/18/20 13:17,General Trade,Mobile App,18100.0
742,2020-12-17 17:26:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/18/20 14:10,General Trade,Whatsapp,9050.0
743,2020-12-17 17:26:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,1.0,2000.0,delivered,12/18/20 14:10,General Trade,Whatsapp,2000.0
744,2020-12-17 17:26:00,Nasco Biscuit,Breakfast & Snacks,Biscuits,1.0,3300.0,delivered,12/18/20 14:10,General Trade,Whatsapp,3300.0
745,2020-12-17 17:26:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/18/20 14:10,General Trade,Whatsapp,6750.0
746,2020-12-17 17:26:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/18/20 14:10,General Trade,Whatsapp,3750.0
747,2020-12-17 16:23:00,MistaChoco 15g,Breakfast & Snacks,Spreads,2.0,1500.0,delivered,12/18/20 17:05,Wholesale,Whatsapp,3000.0
